time,accel_x,accel_y,vel_x,vel_y,dis_x,dis_y,ang
5.94,-0.0414,-9.8092,4.0684,-0.7670,24.9249,0.0471,-10.6764
5.96,-0.0414,-9.8085,4.0676,-0.9632,25.0062,0.0278,-13.3217
5.98,-0.0414,-9.8077,4.0668,-1.1593,25.0876,0.0046,-15.9114
6.00,-0.0413,-9.8066,4.0660,1.1521,25.1689,0.0000,-18.4367
6.02,-0.0413,-9.8133,4.0651,0.9559,25.2502,0.0191,13.2321
6.04,-0.0413,-9.8123,4.0643,0.7596,25.3315,0.0343,10.5866
6.06,-0.0413,-9.8114,4.0635,0.5634,25.4128,0.0456,7.8937
6.08,-0.0413,-9.8108,4.0627,0.3672,25.4940,0.0529,5.1644
6.10,-0.0413,-9.8103,4.0618,0.1710,25.5752,0.0563,2.4104
6.12,-0.0412,-9.8101,4.0610,-0.0252,25.6565,0.0558,-0.3559
6.14,-0.0412,-9.8100,4.0602,-0.2214,25.7377,0.0514,-3.1216
6.16,-0.0412,-9.8099,4.0594,-0.4176,25.8189,0.0431,-5.8739
6.18,-0.0412,-9.8096,4.0585,-0.6138,25.9000,0.0308,-8.6003
6.20,-0.0412,-9.8091,4.0577,-0.8100,25.9812,0.0146,-11.2889
6.22,-0.0412,-9.8084,4.0569,0.8552,26.0623,0.0000,-13.9291
6.24,-0.0411,-9.8118,4.0561,0.6590,26.1434,0.0132,9.2284
6.26,-0.0411,-9.8111,4.0552,0.4628,26.2245,0.0224,6.5104
6.28,-0.0411,-9.8105,4.0544,0.2666,26.3056,0.0278,3.7617
6.30,-0.0411,-9.8102,4.0536,0.0704,26.3867,0.0292,0.9945
6.32,-0.0411,-9.8100,4.0528,-0.1258,26.4678,0.0267,-1.7784
6.34,-0.0411,-9.8100,4.0519,-0.3220,26.5488,0.0202,-4.5441
6.36,-0.0410,-9.8097,4.0511,-0.5182,26.6298,0.0099,-7.2898
6.38,-0.0410,-9.8093,4.0503,0.6073,26.7108,0.0000,-10.0032
6.40,-0.0410,-9.8109,4.0495,0.4110,26.7918,0.0082,5.7958
6.42,-0.0410,-9.8104,4.0487,0.2148,26.8728,0.0125,3.0373
6.44,-0.0410,-9.8101,4.0478,0.0186,26.9537,0.0129,0.2636
6.46,-0.0410,-9.8100,4.0470,-0.1776,27.0347,0.0093,-2.5124
6.48,-0.0409,-9.8099,4.0462,-0.3738,27.1156,0.0019,-5.2778
6.50,-0.0409,-9.8097,4.0454,0.4845,27.1965,0.0000,-8.0198
6.52,-0.0409,-9.8097,4.0446,0.0000,27.2774,0.0000,0.0000
6.54,-0.0409,-9.8097,4.0438,0.0000,27.3583,0.0000,0.0000
6.56,-0.0409,-9.8097,4.0429,0.0000,27.4391,0.0000,0.0000
6.58,-0.0409,-9.8097,4.0421,0.0000,27.5200,0.0000,0.0000
6.60,-0.0408,-9.8097,4.0413,0.0000,27.6008,0.0000,0.0000
6.62,-0.0408,-9.8097,4.0405,0.0000,27.6816,0.0000,0.0000
6.64,-0.0408,-9.8097,4.0397,0.0000,27.7624,0.0000,0.0000
6.66,-0.0408,-9.8097,4.0389,0.0000,27.8432,0.0000,0.0000
6.68,-0.0408,-9.8097,4.0380,0.0000,27.9240,0.0000,0.0000
6.70,-0.0408,-9.8097,4.0372,0.0000,28.0047,0.0000,0.0000
6.72,-0.0407,-9.8097,4.0364,0.0000,28.0854,0.0000,0.0000
6.74,-0.0407,-9.8097,4.0356,0.0000,28.1661,0.0000,0.0000
6.76,-0.0407,-9.8097,4.0348,0.0000,28.2468,0.0000,0.0000
6.78,-0.0407,-9.8097,4.0340,0.0000,28.3275,0.0000,0.0000
6.80,-0.0407,-9.8097,4.0332,0.0000,28.4082,0.0000,0.0000
6.82,-0.0407,-9.8097,4.0323,0.0000,28.4888,0.0000,0.0000
6.84,-0.0406,-9.8097,4.0315,0.0000,28.5695,0.0000,0.0000
6.86,-0.0406,-9.8097,4.0307,0.0000,28.6501,0.0000,0.0000
6.88,-0.0406,-9.8097,4.0299,0.0000,28.7307,0.0000,0.0000
6.90,-0.0406,-9.8097,4.0291,0.0000,28.8112,0.0000,0.0000
6.92,-0.0406,-9.8097,4.0283,0.0000,28.8918,0.0000,0.0000
6.94,-0.0406,-9.8097,4.0275,0.0000,28.9724,0.0000,0.0000
6.96,-0.0406,-9.8097,4.0267,0.0000,29.0529,0.0000,0.0000
6.98,-0.0405,-9.8097,4.0258,0.0000,29.1334,0.0000,0.0000
7.00,-0.0405,-9.8097,4.0250,0.0000,29.2139,0.0000,0.0000
7.02,-0.0405,-9.8097,4.0242,0.0000,29.2944,0.0000,0.0000
7.04,-0.0405,-9.8097,4.0234,0.0000,29.3749,0.0000,0.0000
7.06,-0.0405,-9.8097,4.0226,0.0000,29.4553,0.0000,0.0000
7.08,-0.0405,-9.8097,4.0218,0.0000,29.5358,0.0000,0.0000
7.10,-0.0404,-9.8097,4.0210,0.0000,29.6162,0.0000,0.0000
7.12,-0.0404,-9.8097,4.0202,0.0000,29.6966,0.0000,0.0000
7.14,-0.0404,-9.8097,4.0194,0.0000,29.7770,0.0000,0.0000
7.16,-0.0404,-9.8097,4.0186,0.0000,29.8573,0.0000,0.0000
7.18,-0.0404,-9.8097,4.0178,0.0000,29.9377,0.0000,0.0000
7.20,-0.0404,-9.8097,4.0169,0.0000,30.0180,0.0000,0.0000
7.22,-0.0403,-9.8097,4.0161,0.0000,30.0984,0.0000,0.0000
7.24,-0.0403,-9.8097,4.0153,0.0000,30.1787,0.0000,0.0000
7.26,-0.0403,-9.8097,4.0145,0.0000,30.2589,0.0000,0.0000
7.28,-0.0403,-9.8097,4.0137,0.0000,30.3392,0.0000,0.0000
7.30,-0.0403,-9.8097,4.0129,0.0000,30.4195,0.0000,0.0000
7.32,-0.0403,-9.8097,4.0121,0.0000,30.4997,0.0000,0.0000
7.34,-0.0402,-9.8097,4.0113,0.0000,30.5800,0.0000,0.0000
7.36,-0.0402,-9.8097,4.0105,0.0000,30.6602,0.0000,0.0000
7.38,-0.0402,-9.8097,4.0097,0.0000,30.7404,0.0000,0.0000
7.40,-0.0402,-9.8097,4.0089,0.0000,30.8205,0.0000,0.0000
7.42,-0.0402,-9.8097,4.0081,0.0000,30.9007,0.0000,0.0000
7.44,-0.0402,-9.8097,4.0073,0.0000,30.9808,0.0000,0.0000
7.46,-0.0401,-9.8097,4.0065,0.0000,31.0610,0.0000,0.0000
7.48,-0.0401,-9.8097,4.0057,0.0000,31.1411,0.0000,0.0000
7.50,-0.0401,-9.8097,4.0049,0.0000,31.2212,0.0000,0.0000
7.52,-0.0401,-9.8097,4.0041,0.0000,31.3013,0.0000,0.0000
7.54,-0.0401,-9.8097,4.0033,0.0000,31.3813,0.0000,0.0000
7.56,-0.0401,-9.8097,4.0025,0.0000,31.4614,0.0000,0.0000
7.58,-0.0400,-9.8097,4.0017,0.0000,31.5414,0.0000,0.0000
7.60,-0.0400,-9.8097,4.0009,0.0000,31.6214,0.0000,0.0000
7.62,-0.0400,-9.8097,4.0001,0.0000,31.7014,0.0000,0.0000
7.64,-0.0400,-9.8097,3.9993,0.0000,31.7814,0.0000,0.0000
7.66,-0.0400,-9.8097,3.9985,0.0000,31.8614,0.0000,0.0000
7.68,-0.0400,-9.8097,3.9977,0.0000,31.9413,0.0000,0.0000
7.70,-0.0400,-9.8097,3.9969,0.0000,32.0213,0.0000,0.0000
7.72,-0.0399,-9.8097,3.9961,0.0000,32.1012,0.0000,0.0000
7.74,-0.0399,-9.8097,3.9953,0.0000,32.1811,0.0000,0.0000
7.76,-0.0399,-9.8097,3.9945,0.0000,32.2610,0.0000,0.0000
7.78,-0.0399,-9.8097,3.9937,0.0000,32.3409,0.0000,0.0000
7.80,-0.0399,-9.8097,3.9929,0.0000,32.4207,0.0000,0.0000
7.82,-0.0399,-9.8097,3.9921,0.0000,32.5006,0.0000,0.0000
7.84,-0.0398,-9.8097,3.9913,0.0000,32.5804,0.0000,0.0000
7.86,-0.0398,-9.8097,3.9905,0.0000,32.6602,0.0000,0.0000
7.88,-0.0398,-9.8097,3.9897,0.0000,32.7400,0.0000,0.0000
7.90,-0.0398,-9.8097,3.9889,0.0000,32.8198,0.0000,0.0000
7.92,-0.0398,-9.8097,3.9881,0.0000,32.8995,0.0000,0.0000
7.94,-0.0398,-9.8097,3.9873,0.0000,32.9793,0.0000,0.0000
7.96,-0.0397,-9.8097,3.9865,0.0000,33.0590,0.0000,0.0000
7.98,-0.0397,-9.8097,3.9857,0.0000,33.1387,0.0000,0.0000
8.00,-0.0397,-9.8097,3.9849,0.0000,33.2184,0.0000,0.0000
8.02,-0.0397,-9.8097,3.9841,0.0000,33.2981,0.0000,0.0000
8.04,-0.0397,-9.8097,3.9833,0.0000,33.3778,0.0000,0.0000
8.06,-0.0397,-9.8097,3.9825,0.0000,33.4574,0.0000,0.0000
8.08,-0.0397,-9.8097,3.9818,0.0000,33.5371,0.0000,0.0000
8.10,-0.0396,-9.8097,3.9810,0.0000,33.6167,0.0000,0.0000
8.12,-0.0396,-9.8097,3.9802,0.0000,33.6963,0.0000,0.0000
8.14,-0.0396,-9.8097,3.9794,0.0000,33.7759,0.0000,0.0000
8.16,-0.0396,-9.8097,3.9786,0.0000,33.8554,0.0000,0.0000
8.18,-0.0396,-9.8097,3.9778,0.0000,33.9350,0.0000,0.0000
8.20,-0.0396,-9.8097,3.9770,0.0000,34.0145,0.0000,0.0000
8.22,-0.0395,-9.8097,3.9762,0.0000,34.0941,0.0000,0.0000
8.24,-0.0395,-9.8097,3.9754,0.0000,34.1736,0.0000,0.0000
8.26,-0.0395,-9.8097,3.9746,0.0000,34.2531,0.0000,0.0000
8.28,-0.0395,-9.8097,3.9738,0.0000,34.3325,0.0000,0.0000
8.30,-0.0395,-9.8097,3.9730,0.0000,34.4120,0.0000,0.0000
8.32,-0.0395,-9.8097,3.9723,0.0000,34.4914,0.0000,0.0000
8.34,-0.0394,-9.8097,3.9715,0.0000,34.5709,0.0000,0.0000
8.36,-0.0394,-9.8097,3.9707,0.0000,34.6503,0.0000,0.0000
8.38,-0.0394,-9.8097,3.9699,0.0000,34.7297,0.0000,0.0000
8.40,-0.0394,-9.8097,3.9691,0.0000,34.8091,0.0000,0.0000
8.42,-0.0394,-9.8097,3.9683,0.0000,34.8884,0.0000,0.0000
8.44,-0.0394,-9.8097,3.9675,0.0000,34.9678,0.0000,0.0000
8.46,-0.0394,-9.8097,3.9667,0.0000,35.0471,0.0000,0.0000
8.48,-0.0393,-9.8097,3.9660,0.0000,35.1264,0.0000,0.0000
8.50,-0.0393,-9.8097,3.9652,0.0000,35.2057,0.0000,0.0000
8.52,-0.0393,-9.8097,3.9644,0.0000,35.2850,0.0000,0.0000
8.54,-0.0393,-9.8097,3.9636,0.0000,35.3643,0.0000,0.0000
8.56,-0.0393,-9.8097,3.9628,0.0000,35.4436,0.0000,0.0000
8.58,-0.0393,-9.8097,3.9620,0.0000,35.5228,0.0000,0.0000
8.60,-0.0392,-9.8097,3.9612,0.0000,35.6020,0.0000,0.0000
8.62,-0.0392,-9.8097,3.9605,0.0000,35.6812,0.0000,0.0000
8.64,-0.0392,-9.8097,3.9597,0.0000,35.7604,0.0000,0.0000
8.66,-0.0392,-9.8097,3.9589,0.0000,35.8396,0.0000,0.0000
8.68,-0.0392,-9.8097,3.9581,0.0000,35.9188,0.0000,0.0000
8.70,-0.0392,-9.8097,3.9573,0.0000,35.9979,0.0000,0.0000
8.72,-0.0392,-9.8097,3.9565,0.0000,36.0770,0.0000,0.0000
8.74,-0.0391,-9.8097,3.9558,0.0000,36.1562,0.0000,0.0000
8.76,-0.0391,-9.8097,3.9550,0.0000,36.2353,0.0000,0.0000
8.78,-0.0391,-9.8097,3.9542,0.0000,36.3143,0.0000,0.0000
8.80,-0.0391,-9.8097,3.9534,0.0000,36.3934,0.0000,0.0000
8.82,-0.0391,-9.8097,3.9526,0.0000,36.4725,0.0000,0.0000
8.84,-0.0391,-9.8097,3.9518,0.0000,36.5515,0.0000,0.0000
8.86,-0.0390,-9.8097,3.9511,0.0000,36.6305,0.0000,0.0000
8.88,-0.0390,-9.8097,3.9503,0.0000,36.7095,0.0000,0.0000
8.90,-0.0390,-9.8097,3.9495,0.0000,36.7885,0.0000,0.0000
8.92,-0.0390,-9.8097,3.9487,0.0000,36.8675,0.0000,0.0000
8.94,-0.0390,-9.8097,3.9479,0.0000,36.9465,0.0000,0.0000
8.96,-0.0390,-9.8097,3.9472,0.0000,37.0254,0.0000,0.0000
8.98,-0.0390,-9.8097,3.9464,0.0000,37.1043,0.0000,0.0000
9.00,-0.0389,-9.8097,3.9456,0.0000,37.1832,0.0000,0.0000
9.02,-0.0389,-9.8097,3.9448,0.0000,37.2621,0.0000,0.0000
9.04,-0.0389,-9.8097,3.9441,0.0000,37.3410,0.0000,0.0000
9.06,-0.0389,-9.8097,3.9433,0.0000,37.4199,0.0000,0.0000
9.08,-0.0389,-9.8097,3.9425,0.0000,37.4987,0.0000,0.0000
9.10,-0.0389,-9.8097,3.9417,0.0000,37.5776,0.0000,0.0000
9.12,-0.0388,-9.8097,3.9409,0.0000,37.6564,0.0000,0.0000
9.14,-0.0388,-9.8097,3.9402,0.0000,37.7352,0.0000,0.0000
9.16,-0.0388,-9.8097,3.9394,0.0000,37.8140,0.0000,0.0000
9.18,-0.0388,-9.8097,3.9386,0.0000,37.8927,0.0000,0.0000
9.20,-0.0388,-9.8097,3.9378,0.0000,37.9715,0.0000,0.0000
9.22,-0.0388,-9.8097,3.9371,0.0000,38.0502,0.0000,0.0000
9.24,-0.0388,-9.8097,3.9363,0.0000,38.1290,0.0000,0.0000
9.26,-0.0387,-9.8097,3.9355,0.0000,38.2077,0.0000,0.0000
9.28,-0.0387,-9.8097,3.9347,0.0000,38.2864,0.0000,0.0000
9.30,-0.0387,-9.8097,3.9340,0.0000,38.3651,0.0000,0.0000
9.32,-0.0387,-9.8097,3.9332,0.0000,38.4437,0.0000,0.0000
9.34,-0.0387,-9.8097,3.9324,0.0000,38.5224,0.0000,0.0000
9.36,-0.0387,-9.8097,3.9316,0.0000,38.6010,0.0000,0.0000
9.38,-0.0386,-9.8097,3.9309,0.0000,38.6796,0.0000,0.0000
9.40,-0.0386,-9.8097,3.9301,0.0000,38.7582,0.0000,0.0000
9.42,-0.0386,-9.8097,3.9293,0.0000,38.8368,0.0000,0.0000
9.44,-0.0386,-9.8097,3.9286,0.0000,38.9154,0.0000,0.0000
9.46,-0.0386,-9.8097,3.9278,0.0000,38.9939,0.0000,0.0000
9.48,-0.0386,-9.8097,3.9270,0.0000,39.0725,0.0000,0.0000
9.50,-0.0386,-9.8097,3.9262,0.0000,39.1510,0.0000,0.0000
9.52,-0.0385,-9.8097,3.9255,0.0000,39.2295,0.0000,0.0000
9.54,-0.0385,-9.8097,3.9247,0.0000,39.3080,0.0000,0.0000
9.56,-0.0385,-9.8097,3.9239,0.0000,39.3865,0.0000,0.0000
9.58,-0.0385,-9.8097,3.9232,0.0000,39.4649,0.0000,0.0000
9.60,-0.0385,-9.8097,3.9224,0.0000,39.5434,0.0000,0.0000
9.62,-0.0385,-9.8097,3.9216,0.0000,39.6218,0.0000,0.0000
9.64,-0.0384,-9.8097,3.9209,0.0000,39.7002,0.0000,0.0000
9.66,-0.0384,-9.8097,3.9201,0.0000,39.7786,0.0000,0.0000
9.68,-0.0384,-9.8097,3.9193,0.0000,39.8570,0.0000,0.0000
9.70,-0.0384,-9.8097,3.9185,0.0000,39.9354,0.0000,0.0000
9.72,-0.0384,-9.8097,3.9178,0.0000,40.0138,0.0000,0.0000
9.74,-0.0384,-9.8097,3.9170,0.0000,40.0921,0.0000,0.0000
9.76,-0.0384,-9.8097,3.9162,0.0000,40.1704,0.0000,0.0000
9.78,-0.0383,-9.8097,3.9155,0.0000,40.2487,0.0000,0.0000
9.80,-0.0383,-9.8097,3.9147,0.0000,40.3270,0.0000,0.0000
9.82,-0.0383,-9.8097,3.9139,0.0000,40.4053,0.0000,0.0000
9.84,-0.0383,-9.8097,3.9132,0.0000,40.4836,0.0000,0.0000
9.86,-0.0383,-9.8097,3.9124,0.0000,40.5618,0.0000,0.0000
9.88,-0.0383,-9.8097,3.9116,0.0000,40.6400,0.0000,0.0000
9.90,-0.0383,-9.8097,3.9109,0.0000,40.7183,0.0000,0.0000
9.92,-0.0382,-9.8097,3.9101,0.0000,40.7965,0.0000,0.0000
9.94,-0.0382,-9.8097,3.9094,0.0000,40.8747,0.0000,0.0000
9.96,-0.0382,-9.8097,3.9086,0.0000,40.9528,0.0000,0.0000
9.98,-0.0382,-9.8097,3.9078,0.0000,41.0310,0.0000,0.0000
10.00,-0.0382,-9.8097,3.9071,0.0000,41.1091,0.0000,0.0000
10.02,-0.0382,-9.8097,3.9063,0.0000,41.1872,0.0000,0.0000
10.04,-0.0381,-9.8097,3.9055,0.0000,41.2654,0.0000,0.0000
10.06,-0.0381,-9.8097,3.9048,0.0000,41.3435,0.0000,0.0000
10.08,-0.0381,-9.8097,3.9040,0.0000,41.4215,0.0000,0.0000
10.10,-0.0381,-9.8097,3.9033,0.0000,41.4996,0.0000,0.0000
10.12,-0.0381,-9.8097,3.9025,0.0000,41.5776,0.0000,0.0000
10.14,-0.0381,-9.8097,3.9017,0.0000,41.6557,0.0000,0.0000
10.16,-0.0381,-9.8097,3.9010,0.0000,41.7337,0.0000,0.0000
10.18,-0.0380,-9.8097,3.9002,0.0000,41.8117,0.0000,0.0000
10.20,-0.0380,-9.8097,3.8994,0.0000,41.8897,0.0000,0.0000
10.22,-0.0380,-9.8097,3.8987,0.0000,41.9677,0.0000,0.0000
10.24,-0.0380,-9.8097,3.8979,0.0000,42.0456,0.0000,0.0000
10.26,-0.0380,-9.8097,3.8972,0.0000,42.1236,0.0000,0.0000
10.28,-0.0380,-9.8097,3.8964,0.0000,42.2015,0.0000,0.0000
10.30,-0.0380,-9.8097,3.8956,0.0000,42.2794,0.0000,0.0000
10.32,-0.0379,-9.8097,3.8949,0.0000,42.3573,0.0000,0.0000
10.34,-0.0379,-9.8097,3.8941,0.0000,42.4352,0.0000,0.0000
10.36,-0.0379,-9.8097,3.8934,0.0000,42.5131,0.0000,0.0000
10.38,-0.0379,-9.8097,3.8926,0.0000,42.5909,0.0000,0.0000
10.40,-0.0379,-9.8097,3.8919,0.0000,42.6688,0.0000,0.0000
10.42,-0.0379,-9.8097,3.8911,0.0000,42.7466,0.0000,0.0000
10.44,-0.0379,-9.8097,3.8903,0.0000,42.8244,0.0000,0.0000
10.46,-0.0378,-9.8097,3.8896,0.0000,42.9022,0.0000,0.0000
10.48,-0.0378,-9.8097,3.8888,0.0000,42.9799,0.0000,0.0000
10.50,-0.0378,-9.8097,3.8881,0.0000,43.0577,0.0000,0.0000
10.52,-0.0378,-9.8097,3.8873,0.0000,43.1355,0.0000,0.0000
10.54,-0.0378,-9.8097,3.8866,0.0000,43.2132,0.0000,0.0000
10.56,-0.0378,-9.8097,3.8858,0.0000,43.2909,0.0000,0.0000
10.58,-0.0377,-9.8097,3.8850,0.0000,43.3686,0.0000,0.0000
10.60,-0.0377,-9.8097,3.8843,0.0000,43.4463,0.0000,0.0000
10.62,-0.0377,-9.8097,3.8835,0.0000,43.5240,0.0000,0.0000
10.64,-0.0377,-9.8097,3.8828,0.0000,43.6016,0.0000,0.0000
10.66,-0.0377,-9.8097,3.8820,0.0000,43.6793,0.0000,0.0000
10.68,-0.0377,-9.8097,3.8813,0.0000,43.7569,0.0000,0.0000
10.70,-0.0377,-9.8097,3.8805,0.0000,43.8345,0.0000,0.0000
10.72,-0.0376,-9.8097,3.8798,0.0000,43.9121,0.0000,0.0000
10.74,-0.0376,-9.8097,3.8790,0.0000,43.9897,0.0000,0.0000
10.76,-0.0376,-9.8097,3.8783,0.0000,44.0672,0.0000,0.0000
10.78,-0.0376,-9.8097,3.8775,0.0000,44.1448,0.0000,0.0000
10.80,-0.0376,-9.8097,3.8768,0.0000,44.2223,0.0000,0.0000
10.82,-0.0376,-9.8097,3.8760,0.0000,44.2998,0.0000,0.0000
10.84,-0.0376,-9.8097,3.8753,0.0000,44.3773,0.0000,0.0000
10.86,-0.0375,-9.8097,3.8745,0.0000,44.4548,0.0000,0.0000
10.88,-0.0375,-9.8097,3.8738,0.0000,44.5323,0.0000,0.0000
10.90,-0.0375,-9.8097,3.8730,0.0000,44.6098,0.0000,0.0000
10.92,-0.0375,-9.8097,3.8723,0.0000,44.6872,0.0000,0.0000
10.94,-0.0375,-9.8097,3.8715,0.0000,44.7646,0.0000,0.0000
10.96,-0.0375,-9.8097,3.8708,0.0000,44.8421,0.0000,0.0000
10.98,-0.0375,-9.8097,3.8700,0.0000,44.9195,0.0000,0.0000
11.00,-0.0374,-9.8097,3.8693,0.0000,44.9968,0.0000,0.0000
11.02,-0.0374,-9.8097,3.8685,0.0000,45.0742,0.0000,0.0000
11.04,-0.0374,-9.8097,3.8678,0.0000,45.1516,0.0000,0.0000
11.06,-0.0374,-9.8097,3.8670,0.0000,45.2289,0.0000,0.0000
11.08,-0.0374,-9.8097,3.8663,0.0000,45.3062,0.0000,0.0000
11.10,-0.0374,-9.8097,3.8655,0.0000,45.3835,0.0000,0.0000
11.12,-0.0374,-9.8097,3.8648,0.0000,45.4608,0.0000,0.0000
11.14,-0.0373,-9.8097,3.8640,0.0000,45.5381,0.0000,0.0000
11.16,-0.0373,-9.8097,3.8633,0.0000,45.6154,0.0000,0.0000
11.18,-0.0373,-9.8097,3.8625,0.0000,45.6926,0.0000,0.0000
11.20,-0.0373,-9.8097,3.8618,0.0000,45.7699,0.0000,0.0000
11.22,-0.0373,-9.8097,3.8610,0.0000,45.8471,0.0000,0.0000
11.24,-0.0373,-9.8097,3.8603,0.0000,45.9243,0.0000,0.0000
11.26,-0.0373,-9.8097,3.8596,0.0000,46.0015,0.0000,0.0000
11.28,-0.0372,-9.8097,3.8588,0.0000,46.0787,0.0000,0.0000
11.30,-0.0372,-9.8097,3.8581,0.0000,46.1558,0.0000,0.0000
11.32,-0.0372,-9.8097,3.8573,0.0000,46.2330,0.0000,0.0000
11.34,-0.0372,-9.8097,3.8566,0.0000,46.3101,0.0000,0.0000
11.36,-0.0372,-9.8097,3.8558,0.0000,46.3872,0.0000,0.0000
11.38,-0.0372,-9.8097,3.8551,0.0000,46.4643,0.0000,0.0000
11.40,-0.0372,-9.8097,3.8543,0.0000,46.5414,0.0000,0.0000
11.42,-0.0371,-9.8097,3.8536,0.0000,46.6185,0.0000,0.0000
11.44,-0.0371,-9.8097,3.8529,0.0000,46.6955,0.0000,0.0000
11.46,-0.0371,-9.8097,3.8521,0.0000,46.7726,0.0000,0.0000
11.48,-0.0371,-9.8097,3.8514,0.0000,46.8496,0.0000,0.0000
11.50,-0.0371,-9.8097,3.8506,0.0000,46.9266,0.0000,0.0000
11.52,-0.0371,-9.8097,3.8499,0.0000,47.0036,0.0000,0.0000
11.54,-0.0371,-9.8097,3.8492,0.0000,47.0806,0.0000,0.0000
11.56,-0.0370,-9.8097,3.8484,0.0000,47.1576,0.0000,0.0000
11.58,-0.0370,-9.8097,3.8477,0.0000,47.2345,0.0000,0.0000
11.60,-0.0370,-9.8097,3.8469,0.0000,47.3115,0.0000,0.0000
11.62,-0.0370,-9.8097,3.8462,0.0000,47.3884,0.0000,0.0000
11.64,-0.0370,-9.8097,3.8455,0.0000,47.4653,0.0000,0.0000
11.66,-0.0370,-9.8097,3.8447,0.0000,47.5422,0.0000,0.0000
11.68,-0.0370,-9.8097,3.8440,0.0000,47.6191,0.0000,0.0000
11.70,-0.0369,-9.8097,3.8432,0.0000,47.6959,0.0000,0.0000
11.72,-0.0369,-9.8097,3.8425,0.0000,47.7728,0.0000,0.0000
11.74,-0.0369,-9.8097,3.8418,0.0000,47.8496,0.0000,0.0000
11.76,-0.0369,-9.8097,3.8410,0.0000,47.9264,0.0000,0.0000
11.78,-0.0369,-9.8097,3.8403,0.0000,48.0033,0.0000,0.0000
11.80,-0.0369,-9.8097,3.8395,0.0000,48.0800,0.0000,0.0000
11.82,-0.0369,-9.8097,3.8388,0.0000,48.1568,0.0000,0.0000
11.84,-0.0368,-9.8097,3.8381,0.0000,48.2336,0.0000,0.0000
11.86,-0.0368,-9.8097,3.8373,0.0000,48.3103,0.0000,0.0000
11.88,-0.0368,-9.8097,3.8366,0.0000,48.3871,0.0000,0.0000
11.90,-0.0368,-9.8097,3.8359,0.0000,48.4638,0.0000,0.0000
11.92,-0.0368,-9.8097,3.8351,0.0000,48.5405,0.0000,0.0000
11.94,-0.0368,-9.8097,3.8344,0.0000,48.6172,0.0000,0.0000
11.96,-0.0368,-9.8097,3.8337,0.0000,48.6938,0.0000,0.0000
11.98,-0.0367,-9.8097,3.8329,0.0000,48.7705,0.0000,0.0000
